,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
theta[19],5.491404610550335,0.00011921172328841361,0.06610971629167488,5.361683468140214,5.4470328295392605,5.491450358518637,5.53596592348232,5.621157249929556,307533.6584643517,0.9999861950481796
theta[20],5.541058946579614,5.858479805270085e-05,0.03414042330044572,5.474125965554625,5.518017978160406,5.541075735454055,5.563944428292985,5.60818234006274,339600.1932245084,0.9999879509257811
theta[21],6.00549275803483,8.700914350559188e-05,0.047863470424410935,5.91153359951627,5.973306199170551,6.005555232104879,6.037756682642307,6.099186232863972,302606.72975938016,0.9999919432113699
theta[22],5.540688263867151,8.290982050089297e-05,0.04367483676232643,5.455061564966025,5.5112703298972825,5.540686697787526,5.570061799617985,5.6265933094464655,277492.10480360355,0.9999926000569629
theta[23],5.842147998201471,8.90158810949264e-05,0.04789078436923214,5.748121967214908,5.809901355796056,5.84212269180024,5.874241461594053,5.936368602623856,289446.9051744448,0.9999966057849758
theta[24],5.7087568886936,5.956679190784635e-05,0.03419966023570837,5.641832439714555,5.685686851268221,5.708723043274501,5.731820103590302,5.7760077490744335,329636.39896718814,1.0000089229093605
theta[25],5.678176583898941,7.728877142324987e-05,0.042083229042540644,5.5955467928888,5.649794278993809,5.6780908701361525,5.706592632037593,5.760422652127612,296473.10644145665,0.9999958746213863
theta[26],5.625550652458021,0.00012094623622856688,0.06620653515088062,5.496037278422856,5.580949341563203,5.625501161653988,5.670151375786721,5.755156790466089,299651.8783540518,0.9999874071326789
theta[27],5.657199078464204,0.00012213389460013273,0.06588512656859444,5.528153277204581,5.612621971047716,5.657261117021097,5.701696361016026,5.786555449349391,291006.27711669356,0.9999970438587688
theta[28],5.666496440295245,9.550844213306616e-05,0.050440440166679514,5.5677904834867515,5.632533238534618,5.666267196863279,5.700417501682396,5.765464404978326,278916.5040578887,0.9999836069303968
theta[29],5.416515870947923,8.665615809152858e-05,0.04779058678050234,5.322722023232066,5.384274033441665,5.4165312206192295,5.448620708704373,5.510184473011799,304148.62994612684,0.9999877136821559
theta[30],5.47638413887647,0.00010654924377788293,0.06062944156614807,5.357551116433413,5.435629556945756,5.476370899096592,5.517093734157521,5.595340050063982,323792.2076626842,0.9999887919205961
theta[31],5.632389248019351,0.00012055428300476182,0.06597427837296208,5.502928259861305,5.587932209163942,5.632224275468692,5.67683267401334,5.761781808126818,299491.16026515316,1.000009691708659
theta[32],5.5064212099007515,0.00012060844149158574,0.06604138269085601,5.376613574529161,5.462031287704036,5.5065024276156525,5.5510664268987675,5.635426411799202,299831.25579959137,0.9999859077698023
theta[33],5.660167981370521,0.00023024959584910947,0.12681176905368713,5.411288534140162,5.575009114419902,5.659996401112969,5.7458872153001135,5.909631439549666,303334.1934559326,0.99999192051744
theta[34],5.962454311832636,6.69836674628941e-05,0.035957747835330164,5.8919991267830945,5.938168377799279,5.962500756718063,5.986686510841475,6.033101156399061,288168.9078762829,0.999991768306353
sigma,0.15432583628039323,1.3135595367510043e-05,0.006548947210990742,0.14218128260105037,0.14977337020559878,0.1540890322540242,0.15860338457744327,0.1677894511465579,248566.99140563398,1.0000003866099265
theta_median[1],499.76202252166064,0.059343255125129175,33.158501316168746,437.9867758915791,476.85114044370334,498.7438077323635,521.3649378907127,567.6134412599881,312210.1780796787,0.9999889584067915
theta_median[2],594.8567275518686,0.0761448538476518,39.74009183131093,520.3927156161964,567.4121369298327,593.617440496465,620.9465951215745,676.2596445600734,272380.87948269385,0.9999911611309941
theta_median[3],341.978270931796,0.029688509266390387,17.17028713289713,309.54291782471887,330.17619976359606,341.5468393138881,353.26313338557566,376.90817552407543,334486.29906621994,0.9999953767829407
theta_median[4],313.4187046295459,0.07101812902888896,40.13812954383353,242.26172663946667,285.3727362285333,310.76015856091107,338.6599520192075,399.723919921598,319430.0778384519,0.9999855315739851
theta_median[5],318.80464705915136,0.021947219322060185,12.106930714792568,295.6329009236138,310.5406774419514,318.5597275935079,326.8429172278064,343.1240196665234,304305.01300603093,0.9999908598387687
theta_median[6],253.74075069315626,0.022287114496181096,12.703993306517333,229.68360781840244,245.05767702779906,253.41646055680496,262.1106157841918,279.47496133630625,324917.2913787779,0.9999864659270778
theta_median[7],303.3233838923249,0.03662087528191834,19.967965581675628,265.96807872001926,289.59922067778547,302.63860237985944,316.3371855444873,344.44756479137277,297310.4665084276,1.0000083038540266
theta_median[8],336.12655832018413,0.04168988095752671,22.331208078941255,294.4284417509039,320.76770500014146,335.40179531887986,350.663472728866,382.1329554642123,286921.52236943523,0.9999882317211113
theta_median[9],346.2938275433557,0.04257494206802936,22.988236034666023,303.3751090215278,330.3947473097599,345.56416730470966,361.3718181967764,393.48920760292935,291543.3662282621,0.9999863312339652
theta_median[10],256.2867068316573,0.016367965837593337,9.202579266114377,238.72255683767952,249.99642000681428,256.1213001592919,262.33618145227405,274.8690219512839,316103.79802409216,0.9999930711299765
theta_median[11],267.0851360186268,0.016124578085121407,9.160978128023661,249.57138620477502,260.83947280552775,266.9147546593857,273.1606337351251,285.55172358373545,322780.2644421574,1.0000020234789566
theta_median[12],342.34691991035567,0.021027996924194006,11.74117688076015,319.8442339920708,334.34657799455044,342.1397073437247,350.14477562909747,366.01116319813934,311765.067417031,0.9999927973665091
theta_median[13],225.80797450980054,0.019233520966334218,10.824705108485867,205.30147129706683,218.40678957203852,225.52516173106918,232.95089389720275,247.70741902336454,316748.4930869779,0.9999930486503026
theta_median[14],345.34361512027954,0.025907972300579916,14.57886726881436,317.6798632583061,335.38253593134954,345.05905506640397,354.96488042575663,374.78769361371576,316650.8920955947,0.9999977266768832
